auto_transient	compound	isproduct	rclass	reaction	stoichn	stoichn_corr
False	C17216	False	True	R08627	1	1
False	C00024	False	True	R08627	1	1
False	C00001	False	False	R08627	1	1
False	C17218	True	True	R08627	1	1
False	C00010	True	True	R08627	1	1
False	C17218	False	True	R08628	1	1
False	C17219	True	True	R08628	1	1
False	C17219	False	True	R08629	1	1
False	C00003	False	False	R08629	1	1
False	C17220	True	True	R08629	1	1
False	C00011	True	False	R08629	1	1
False	C00004	True	False	R08629	1	1
False	C00080	True	False	R08629	1	1
False	C17220	False	True	R08630	1	1
False	C00151	False	True	R08630	1	1
False	C17221	True	True	R08630	1	1
False	C00161	True	True	R08630	1	1
False	C17220	False	True	R08631	1	1
False	C00024	False	True	R08631	1	1
False	C00001	False	False	R08631	1	1
False	C17222	True	True	R08631	1	1
False	C00010	True	True	R08631	1	1
False	C02291	False	True	R08632	1	1
False	C00097	True	True	R08632	1	1
False	C17234	True	True	R08632	1	1
False	C00155	False	True	R08633	1	1
False	C00283	True	True	R08633	1	1
False	C17234	True	True	R08633	1	1
False	C17222	False	True	R08634	1	1
False	C17223	True	True	R08634	1	1
False	C00073	False	True	R08635	1	1
False	C00409	True	True	R08635	1	1
False	C17234	True	True	R08635	1	1
False	C17223	False	True	R08636	1	1
False	C00003	False	False	R08636	1	1
False	C17224	True	True	R08636	1	1
False	C00011	True	False	R08636	1	1
False	C00004	True	False	R08636	1	1
False	C00080	True	False	R08636	1	1
False	C17224	False	True	R08638	1	1
False	C00151	False	True	R08638	1	1
False	C17225	True	True	R08638	1	1
False	C00161	True	True	R08638	1	1
False	C00103	False	True	R08639	1	1
False	C00092	True	True	R08639	1	1
False	C17224	False	True	R08640	1	1
False	C00024	False	True	R08640	1	1
False	C00001	False	False	R08640	1	1
False	C17226	True	True	R08640	1	1
False	C00010	True	True	R08640	1	1
False	C17226	False	True	R08641	1	1
False	C17227	True	True	R08641	1	1
False	C17227	False	True	R08642	1	1
False	C00003	False	False	R08642	1	1
False	C17228	True	True	R08642	1	1
False	C00011	True	False	R08642	1	1
False	C00004	True	False	R08642	1	1
False	C00080	True	False	R08642	1	1
False	C17228	False	True	R08643	1	1
False	C00151	False	True	R08643	1	1
False	C17229	True	True	R08643	1	1
False	C00161	True	True	R08643	1	1
False	C17228	False	True	R08644	1	1
False	C00024	False	True	R08644	1	1
False	C00001	False	False	R08644	1	1
False	C17230	True	True	R08644	1	1
False	C00010	True	True	R08644	1	1
False	C17230	False	True	R08645	1	1
False	C17231	True	True	R08645	1	1
False	C17231	False	True	R08646	1	1
False	C00003	False	False	R08646	1	1
False	C17232	True	True	R08646	1	1
False	C00011	True	False	R08646	1	1
False	C00004	True	False	R08646	1	1
False	C00080	True	False	R08646	1	1
False	C17232	False	True	R08647	1	1
False	C00151	False	True	R08647	1	1
False	C17233	True	True	R08647	1	1
False	C00161	True	True	R08647	1	1
False	C00022	False	False	R08648	1	1
False	C00109	False	True	R08648	1	1
False	C06006	True	True	R08648	1	1
False	C00011	True	False	R08648	1	1
False	C00095	False	True	R08651	1	1
False	C00006	False	True	R08651	1	1
False	C00273	True	True	R08651	1	1
False	C00005	True	True	R08651	1	1
False	C00080	True	False	R08651	1	1
False	C00079	False	True	R08652	1	1
False	C00007	False	False	R08652	2	2
False	C03024	False	False	R08652	2	2
False	C16075	True	True	R08652	1	1
False	C03161	True	False	R08652	2	2
False	C00011	True	False	R08652	1	1
False	C00001	True	False	R08652	3	3
False	C16075	False	True	R08653	1	1
False	C00097	False	True	R08653	1	1
False	C00005	False	True	R08653	1	1
False	C00007	False	False	R08653	1	1
False	C00080	False	False	R08653	1	1
False	C17237	True	True	R08653	1	1
False	C00006	True	True	R08653	1	1
False	C00001	True	False	R08653	2	2
False	C17237	False	True	R08654	1	1
False	C00001	False	False	R08654	1	1
False	C03719	True	True	R08654	1	1
False	C00022	True	True	R08654	1	1
False	C00014	True	False	R08654	1	1
False	C17235	False	True	R08655	1	1
False	C00007	False	False	R08655	2	2
False	C00005	False	True	R08655	2	2
False	C00080	False	False	R08655	2	2
False	C17236	True	True	R08655	1	1
False	C00006	True	True	R08655	2	2
False	C00011	True	False	R08655	1	1
False	C00001	True	False	R08655	3	3
False	C00093	False	True	R08657	1	1
False	C00399	False	True	R08657	1	1
False	C00111	True	True	R08657	1	1
False	C00390	True	True	R08657	1	1
False	C03189	False	True	R08658	1	1
False	C00001	False	False	R08658	1	1
False	C00116	True	True	R08658	1	1
False	C00009	True	False	R08658	1	1
False	C04353	False	True	R08659	1	1
False	C00007	False	False	R08659	1	1
False	C00005	False	True	R08659	1	1
False	C00097	False	True	R08659	1	1
False	C00080	False	False	R08659	1	1
False	C17238	True	True	R08659	1	1
False	C00006	True	True	R08659	1	1
False	C00001	True	False	R08659	2	2
False	C17238	False	True	R08660	1	1
False	C00001	False	False	R08660	1	1
False	C17239	True	True	R08660	1	1
False	C00022	True	True	R08660	1	1
False	C00014	True	False	R08660	1	1
False	C17239	False	True	R08661	1	1
False	C00029	False	True	R08661	1	1
False	C17240	True	True	R08661	1	1
False	C00015	True	True	R08661	1	1
False	C17240	False	True	R08662	1	1
False	C00053	False	True	R08662	1	1
False	C08426	True	True	R08662	1	1
False	C00054	True	True	R08662	1	1
False	C00183	False	True	R08663	1	1
False	C00007	False	False	R08663	2	2
False	C03024	False	False	R08663	2	2
False	C03219	True	True	R08663	1	1
False	C03161	True	False	R08663	2	2
False	C00011	True	False	R08663	1	1
False	C00001	True	False	R08663	3	3
False	C00123	False	True	R08664	1	1
False	C00007	False	False	R08664	2	2
False	C00005	False	True	R08664	2	2
False	C00080	False	False	R08664	2	2
False	C17255	True	True	R08664	1	1
False	C00001	True	False	R08664	3	3
False	C00006	True	True	R08664	2	2
False	C00011	True	False	R08664	1	1
False	C17213	False	True	R08665	1	1
False	C03024	False	False	R08665	2	2
False	C00007	False	False	R08665	2	2
False	C17241	True	True	R08665	1	1
False	C03161	True	False	R08665	2	2
False	C00011	True	False	R08665	1	1
False	C00001	True	False	R08665	3	3
False	C17241	False	True	R08666	1	1
False	C00097	False	False	R08666	1	1
False	C03024	False	False	R08666	1	1
False	C00007	False	False	R08666	1	1
False	C17242	True	True	R08666	1	1
False	C03161	True	False	R08666	1	1
False	C00001	True	False	R08666	2	2
False	C17242	False	True	R08667	1	1
False	C00001	False	False	R08667	1	1
False	C17243	True	True	R08667	1	1
False	C00022	True	True	R08667	1	1
False	C00014	True	False	R08667	1	1
False	C17243	False	True	R08668	1	1
False	C00029	False	True	R08668	1	1
False	C17244	True	True	R08668	1	1
False	C00015	True	True	R08668	1	1
False	C17244	False	True	R08669	1	1
False	C00053	False	True	R08669	1	1
False	C08412	True	True	R08669	1	1
False	C00054	True	True	R08669	1	1
False	C17217	False	True	R08670	1	1
False	C03024	False	False	R08670	2	2
False	C00007	False	False	R08670	2	2
False	C17245	True	True	R08670	1	1
False	C03161	True	False	R08670	2	2
False	C00011	True	False	R08670	1	1
False	C00001	True	False	R08670	3	3
False	C17248	False	True	R08671	1	1
False	C00053	False	True	R08671	1	1
False	C08409	True	True	R08671	1	1
False	C00054	True	True	R08671	1	1
False	C17221	False	True	R08672	1	1
False	C03024	False	False	R08672	2	2
False	C00007	False	False	R08672	2	2
False	C17246	True	True	R08672	1	1
False	C03161	True	False	R08672	2	2
False	C00011	True	False	R08672	1	1
False	C00001	True	False	R08672	3	3
False	C17225	False	True	R08673	1	1
False	C03024	False	False	R08673	2	2
False	C00007	False	False	R08673	2	2
False	C17249	True	True	R08673	1	1
False	C03161	True	False	R08673	2	2
False	C00011	True	False	R08673	1	1
False	C00001	True	False	R08673	3	3
False	C17229	False	True	R08674	1	1
False	C03024	False	False	R08674	2	2
False	C00007	False	False	R08674	2	2
False	C17251	True	True	R08674	1	1
False	C03161	True	False	R08674	2	2
False	C00011	True	False	R08674	1	1
False	C00001	True	False	R08674	3	3
False	C17233	False	True	R08675	1	1
False	C03024	False	False	R08675	2	2
False	C00007	False	False	R08675	2	2
False	C17253	True	True	R08675	1	1
False	C03161	True	False	R08675	2	2
False	C00011	True	False	R08675	1	1
False	C00001	True	False	R08675	3	3
False	C00008	False	True	R08676	1	1
False	C00089	False	True	R08676	1	1
False	C00498	True	True	R08676	1	1
False	C00095	True	True	R08676	1	1
False	C17267	False	True	R08678	1	1
False	C00007	False	False	R08678	1	1
False	C00001	False	False	R08678	1	1
False	C00051	True	True	R08678	1	1
False	C00094	True	False	R08678	1	1
True	C00045	False	True	R08679	1	0
True	C00161	False	True	R08679	1	0
True	C00045	True	True	R08679	1	0
True	C00161	True	True	R08679	1	0
False	C00161	False	True	R08680	1	1
False	C00024	False	True	R08680	1	1
False	C00001	False	False	R08680	1	1
False	C17263	True	True	R08680	1	1
False	C00010	True	True	R08680	1	1
False	C17263	False	True	R08681	1	1
False	C17264	True	True	R08681	1	1
False	C17264	False	True	R08682	1	1
False	C17265	True	True	R08682	1	1
False	C00011	True	False	R08682	1	1
False	C17265	False	True	R08683	1	1
False	C00045	False	True	R08683	1	1
False	C17266	True	True	R08683	1	1
False	C00161	True	True	R08683	1	1
False	C00045	False	True	R08684	1	1
False	C00007	False	False	R08684	2	2
False	C00005	False	True	R08684	2	2
False	C00080	False	False	R08684	2	2
False	C02658	True	True	R08684	1	1
False	C00006	True	True	R08684	2	2
False	C00001	True	False	R08684	3	3
False	C00011	True	False	R08684	1	1
False	C02658	False	True	R08685	1	1
False	C00005	False	True	R08685	1	1
False	C00007	False	False	R08685	1	1
False	C00097	False	True	R08685	1	1
False	C00080	False	False	R08685	1	1
False	C17262	True	True	R08685	1	1
False	C00006	True	True	R08685	1	1
False	C00001	True	False	R08685	2	2
False	C17262	False	True	R08686	1	1
False	C00001	False	False	R08686	1	1
False	C17261	True	True	R08686	1	1
False	C00022	True	True	R08686	1	1
False	C00014	True	False	R08686	1	1
False	C17261	False	True	R08687	1	1
False	C00029	False	True	R08687	1	1
False	C17259	True	True	R08687	1	1
False	C00015	True	True	R08687	1	1
False	C17259	False	True	R08688	1	1
False	C00053	False	True	R08688	1	1
False	C17260	True	True	R08688	1	1
False	C00054	True	True	R08688	1	1
False	C11453	False	True	R08689	1	1
False	C00138	False	False	R08689	2	2
False	C11811	True	True	R08689	1	1
False	C00001	True	False	R08689	1	1
False	C00139	True	False	R08689	2	2
False	C00448	False	True	R08691	1	1
False	C17277	True	True	R08691	1	1
False	C00013	True	False	R08691	1	1
False	C00976	False	True	R08692	1	1
True	C05144	False	False	R08692	1	0
True	C05144	True	False	R08692	1	0
False	C00035	True	True	R08692	1	1
False	C05144	False	True	R08693	1	1
False	C01768	True	True	R08693	1	1
True	C00470	False	True	R08694	1	0
False	C04810	True	True	R08694	1	1
True	C00470	True	True	R08694	1	0
False	C00448	False	True	R08695	1	1
False	C09666	True	True	R08695	1	1
False	C00013	True	False	R08695	1	1
False	C00448	False	True	R08696	1	1
False	C09665	True	True	R08696	1	1
False	C00013	True	False	R08696	1	1
False	C00448	False	True	R08697	1	1
False	C00001	False	False	R08697	1	1
False	C01126	True	True	R08697	1	1
False	C00013	True	False	R08697	1	1
False	C00868	False	True	R08700	1	1
False	C15812	False	True	R08700	1	1
False	C00002	False	False	R08700	1	1
False	C17322	True	True	R08700	1	1
False	C15811	True	True	R08700	1	1
False	C00020	True	False	R08700	1	1
False	C00013	True	False	R08700	1	1
False	C17323	False	True	R08702	1	1
False	C00007	False	True	R08702	1	1
False	C00001	False	False	R08702	1	1
False	C11478	True	True	R08702	1	1
False	C00048	True	True	R08702	1	1
False	C00027	True	True	R08702	1	1
False	C17328	False	True	R08705	1	1
False	C00005	False	True	R08705	1	1
False	C00080	False	False	R08705	1	1
False	C02199	True	True	R08705	1	1
False	C00006	True	True	R08705	1	1
False	C04573	False	True	R08706	1	1
False	C13952	True	True	R08706	1	1
False	C04375	False	True	R08707	1	1
False	C00001	False	False	R08707	1	1
False	C01239	True	True	R08707	1	1
False	C02871	True	True	R08707	1	1
False	C04297	False	True	R08708	1	1
False	C17326	True	True	R08708	1	1
False	C17326	False	True	R08709	1	1
False	C00004	False	True	R08709	1	1
False	C00080	False	False	R08709	1	1
False	C17327	True	True	R08709	1	1
False	C00003	True	True	R08709	1	1
False	C17326	False	True	R08710	1	1
False	C00005	False	True	R08710	1	1
False	C00080	False	False	R08710	1	1
False	C17327	True	True	R08710	1	1
False	C00006	True	True	R08710	1	1
False	C00040	False	True	R08712	1	1
False	C00729	False	True	R08712	1	1
False	C00010	True	True	R08712	1	1
False	C02089	True	True	R08712	1	1
False	C00040	False	True	R08713	1	1
False	C02066	False	True	R08713	1	1
False	C00010	True	True	R08713	1	1
False	C17378	True	True	R08713	1	1
False	C00134	False	True	R08714	1	1
False	C00022	False	True	R08714	1	1
False	C00555	True	True	R08714	1	1
False	C00041	True	True	R08714	1	1
True	C00734	False	True	R08715	n+1	1
False	C00001	False	False	R08715	1	1
True	C00734	True	True	R08715	n	0
False	C00329	True	True	R08715	1	1
False	G00309	False	False	R08717	1	1
False	C00001	False	False	R08717	1	1
False	G00319	True	False	R08717	1	1
False	C00159	True	False	R08717	1	1
False	G00595	False	False	R08718	1	1
False	C00001	False	False	R08718	1	1
False	G00971	True	False	R08718	1	1
False	C00159	True	False	R08718	1	1
False	C15518	False	True	R08721	1	1
False	C00003	False	True	R08721	1	1
False	C17331	True	True	R08721	1	1
False	C00004	True	True	R08721	1	1
False	C00080	True	False	R08721	1	1
False	C15520	False	True	R08723	1	1
False	C00003	False	True	R08723	1	1
False	C17332	True	True	R08723	1	1
False	C00004	True	True	R08723	1	1
False	C00080	True	False	R08723	1	1
False	C06341	False	True	R08724	1	1
False	C00003	False	True	R08724	1	1
False	C17336	True	True	R08724	1	1
False	C00004	True	True	R08724	1	1
False	C00080	True	False	R08724	1	1
False	C17333	False	True	R08727	1	1
False	C00007	False	False	R08727	1	1
False	C00005	False	True	R08727	1	1
False	C00080	False	False	R08727	1	1
False	C17335	True	True	R08727	1	1
False	C00006	True	True	R08727	1	1
False	C00001	True	False	R08727	1	1
False	C17335	False	True	R08728	1	1
False	C00003	False	True	R08728	1	1
False	C17337	True	True	R08728	1	1
False	C00004	True	True	R08728	1	1
False	C00080	True	False	R08728	1	1
False	C04722	False	True	R08733	1	1
False	C00002	False	False	R08733	1	1
False	C00010	False	True	R08733	1	1
False	C15613	True	True	R08733	1	1
False	C00020	True	False	R08733	1	1
False	C00013	True	False	R08733	1	1
False	C15613	False	True	R08734	1	1
False	C17343	True	True	R08734	1	1
False	C17343	False	True	R08735	1	1
False	C00028	False	False	R08735	1	1
False	C05460	True	True	R08735	1	1
False	C00030	True	False	R08735	1	1
False	C04554	False	True	R08738	1	1
False	C00002	False	False	R08738	1	1
False	C00010	False	True	R08738	1	1
False	C17345	True	True	R08738	1	1
False	C00020	True	False	R08738	1	1
False	C00013	True	False	R08738	1	1
False	C17345	False	True	R08739	1	1
False	C17346	True	True	R08739	1	1
False	C17346	False	True	R08740	1	1
False	C00028	False	False	R08740	1	1
False	C05447	True	True	R08740	1	1
False	C00030	True	False	R08740	1	1
False	C05337	False	True	R08743	1	1
False	C00020	False	False	R08743	1	1
False	C00013	False	False	R08743	1	1
False	C02528	True	True	R08743	1	1
False	C00010	True	True	R08743	1	1
False	C00002	True	False	R08743	1	1
False	C05337	False	True	R08744	1	1
False	C00037	False	True	R08744	1	1
False	C05466	True	True	R08744	1	1
False	C00010	True	True	R08744	1	1
False	C05337	False	True	R08745	1	1
False	C00245	False	True	R08745	1	1
False	C05465	True	True	R08745	1	1
False	C00010	True	True	R08745	1	1
False	C04145	False	False	R08747	1	1
False	C00129	False	True	R08747	1	1
False	C17432	True	True	R08747	1	1
False	C00013	True	False	R08747	1	1
False	C11356	False	False	R08748	1	1
False	C00129	False	True	R08748	1	1
False	C17435	True	True	R08748	1	1
False	C00013	True	False	R08748	1	1
False	C17435	False	False	R08749	1	1
False	C00129	False	True	R08749	1	1
False	C17434	True	True	R08749	1	1
False	C00013	True	False	R08749	1	1
False	C17434	False	False	R08750	1	1
False	C00129	False	True	R08750	1	1
False	C17436	True	True	R08750	1	1
False	C00013	True	False	R08750	1	1
False	C17436	False	False	R08751	1	1
False	C00129	False	True	R08751	1	1
False	C17437	True	True	R08751	1	1
False	C00013	True	False	R08751	1	1
False	C17437	False	False	R08752	1	1
False	C00129	False	True	R08752	1	1
False	C17438	True	True	R08752	1	1
False	C00013	True	False	R08752	1	1
False	C17438	False	False	R08753	1	1
False	C00129	False	True	R08753	1	1
False	C04509	True	True	R08753	1	1
False	C00013	True	False	R08753	1	1
False	C00353	False	True	R08754	1	1
False	C00005	False	True	R08754	1	1
False	C00080	False	False	R08754	1	1
False	C17439	True	True	R08754	1	1
False	C00006	True	True	R08754	1	1
False	C17439	False	True	R08755	1	1
False	C00005	False	True	R08755	1	1
False	C00080	False	False	R08755	1	1
False	C17440	True	True	R08755	1	1
False	C00006	True	True	R08755	1	1
False	C17440	False	True	R08756	1	1
False	C00005	False	True	R08756	1	1
False	C00080	False	False	R08756	1	1
False	C05427	True	True	R08756	1	1
False	C00006	True	True	R08756	1	1
False	C05444	False	True	R08758	1	1
False	C05445	True	True	R08758	1	1
False	C05446	False	True	R08759	1	1
False	C01301	True	True	R08759	1	1
False	C05445	False	True	R08760	1	1
False	C00007	False	False	R08760	1	1
False	C00080	False	False	R08760	2	2
False	C00662	False	False	R08760	2	2
False	C04554	True	True	R08760	1	1
False	C00001	True	False	R08760	1	1
False	C00667	True	False	R08760	2	2
False	C01301	False	True	R08761	1	1
False	C00007	False	False	R08761	1	1
False	C00080	False	False	R08761	2	2
False	C00662	False	False	R08761	2	2
False	C04722	True	True	R08761	1	1
False	C00001	True	False	R08761	1	1
False	C00667	True	False	R08761	2	2
False	C01987	False	True	R08762	2	2
False	C00007	False	False	R08762	1	1
False	C17500	True	True	R08762	2	2
False	C00001	True	False	R08762	2	2
False	C17500	False	True	R08763	2	2
False	C00028	False	False	R08763	1	1
False	C02161	True	True	R08763	1	1
False	C00030	True	False	R08763	1	1
False	C01020	False	True	R08764	1	1
False	C00004	False	True	R08764	1	1
False	C00007	False	False	R08764	1	1
False	C00080	False	False	R08764	1	1
False	C01059	True	True	R08764	1	1
False	C00003	True	True	R08764	1	1
False	C00011	True	False	R08764	1	1
False	C00001	True	False	R08764	1	1
False	C17509	False	True	R08765	1	1
False	C17510	True	True	R08765	1	1
False	C03964	False	True	R08766	1	1
False	C00811	True	True	R08766	1	1
False	C00001	True	False	R08766	1	1
False	C05807	False	True	R08768	1	1
False	C00005	False	True	R08768	1	1
False	C00080	False	False	R08768	1	1
